"CATEGORY_CODE","ITEM_ID","ITEM_PRICE","ITEM_UPC","REPL_QTY","_FREQUENCY"
"20100","36803","2.07","14700536965","12","3"
"20100","36804","1.87","15469123334","12","3"
"20140","36805","8.87","11864290972","24","2"
"20100","36806","2.39","16815470678","12","4"
"20640","36807","4.91","17392168052","1","3"
"20160","36808","12.16","16475095976","24","1"
"20100","36809","2.37","17618162849","1","4"
"20100","36810","2.26","12097268749","1","1"
"20600","36811","4.56","16162388302","24","4"
"20100","36812","1.83","10726549166","1","1"
"20100","36813","2.01","14845888416","18","2"
"20100","36814","2.39","11190797086","18","1"
"20100","36815","1.86","11509645308","24","2"
"20190","36816","3.73","18803327820","12","1"
"20100","36817","2.26","19235326704","1","2"
"20100","36818","2.15","12066452904","24","1"
"20100","36819","1.94","11414833861","24","1"
"20100","36820","1.95","17453988615","18","1"
"20100","36821","2.2","16087922633","18","2"
"20100","36822","1.89","19125515209","24","1"
"20160","36823","12.3","14240073313","1","1"
"20180","36824","4.04","17092868925","1","2"
"20100","36825","2.26","17473331324","24","2"
"20100","36826","1.98","16962543743","12","1"
"20100","36827","2.06","12663971708","12","4"
"20160","36828","13.01","10263171573","1","1"
"20100","36829","1.89","11453416380","24","4"
"20100","36830","1.71","15595736359","12","1"
"20380","36831","7.09","12834972055","12","1"
"20100","36832","1.94","12500295033","12","2"
"20100","36833","1.87","17788948090","18","1"
"20100","36834","2.04","10979754954","18","1"
"20100","36835","2.21","15569802963","24","1"
"20100","36836","1.79","18673260765","1","2"
"20100","36837","2.28","10627740558","18","1"
"20200","36838","20.79","15622092670","24","3"
"20180","36839","4.4","10529703687","18","1"
"20460","36840","7.68","16599422602","12","1"
"20100","36841","1.63","10969217647","1","2"
"20100","36842","1.97","11870099756","18","1"
"20100","36843","1.87","19953209116","12","3"
"20100","36844","2.31","11254963538","24","2"
"20100","36845","2.05","14535534376","18","2"
"20100","36846","1.88","18281789908","18","1"
"20100","36847","1.76","11363672890","18","1"
"20160","36848","13.39","12767068801","1","1"
"20100","36849","2.05","16534523352","18","1"
"20620","36850","13.41","19659688144","1","1"
"20600","36851","5.17","15834461239","12","1"
"20180","36852","4.3","17657845431","18","2"
"20100","36853","1.96","11197657768","1","2"
"20100","36854","1.97","14223899727","12","4"
"20100","36855","2.19","16239403787","18","1"
"20180","36856","3.63","15692263152","18","1"
"20280","36857","16.65","16572100894","18","3"
"20180","36858","4.22","11148588906","1","4"
"20640","36859","4.95","13081309145","18","1"
"20100","36860","2.12","12012937714","1","3"
"20100","36861","1.93","17263147953","24","3"
"20800","36862","8.96","11198287349","12","4"
"20100","36863","2.34","14842295058","24","1"
"20190","36864","4.38","18154575996","24","1"
"20100","36865","2.04","17364752658","12","2"
"20220","36866","30.76","19475863608","24","3"
"20100","36867","2.16","16943916721","1","1"
"20150","36868","4.99","16577709728","18","4"
"20100","36869","1.82","13757367783","18","1"
"20600","36870","4.21","14084420433","18","2"
"20100","36871","2.34","12184706676","18","3"
"20100","36872","2.09","15096736072","12","4"
"20100","36873","1.84","16772193057","24","1"
"20100","36874","2.07","11641482717","24","2"
"20100","36875","1.94","15324241522","12","2"
"20100","36876","1.92","11650712501","18","2"
"20100","36877","1.84","14225507224","18","1"
"20800","36878","7.53","13923310319","12","4"
"20140","36879","12.02","14317749519","24","1"
"20100","36880","1.73","12738279991","1","1"
"20100","36881","1.89","16304365746","1","1"
"20100","36882","2.25","17351574617","12","2"
"20100","36883","1.88","14684605720","24","2"
"20100","36884","1.96","10982250651","12","4"
"20100","36885","2.13","13698178391","1","1"
"20100","36886","2.06","12325361819","18","1"
"20150","36887","5.78","13006599612","12","4"
"20100","36888","1.96","17607310727","18","1"
"20100","36889","1.98","11903463745","18","1"
"20100","36890","1.99","12901688348","24","3"
"20180","36891","4.14","10683465892","1","1"
"20600","36892","5.26","18597729622","1","2"
"20100","36893","2","11312269956","12","1"
"20100","36894","2.03","14780542466","18","1"
"20180","36895","3.99","13854973128","24","4"
"20160","36896","12.49","15283001209","1","4"
"20100","36897","2.09","18966819589","12","2"
"20600","36898","5.52","18878656641","1","1"
"20100","36899","2.07","14507894060","12","1"
"20160","36900","11.61","12999411526","1","1"
"20100","36901","2.1","18236567969","18","3"
"20190","36902","4","18478375261","18","1"
"20100","36903","2.05","18728428851","18","3"
"20100","36904","2.07","10137515037","18","1"
"20150","36905","5.92","10221664074","1","1"
"20100","36906","2.14","13225778163","18","3"
"20100","36907","1.76","18330464050","12","1"
"20600","36908","5.17","14746573419","1","1"
"20100","36909","2.08","14869417444","18","1"
"20100","36910","1.97","19800048611","12","4"
"20160","36911","11.3","10951383041","12","1"
"20100","36912","2.13","12452798578","24","3"
"20100","36913","1.77","14147025818","24","4"
"20200","36914","23.84","12895104535","18","3"
"20160","36915","10.97","11063970856","1","1"
"20600","36916","3.83","17825632068","1","1"
"20100","36917","1.8","19211453088","12","1"
"20100","36918","1.87","11708251076","12","1"
"20180","36919","3.9","14065345749","1","2"
"20160","36920","12.86","19326990664","24","1"
"20100","36921","2.24","14883818837","1","3"
"20800","36922","6.85","14656242030","18","3"
"20640","36923","4.42","10734173507","12","2"
"20640","36924","4.72","16538539638","24","1"
"20100","36925","1.86","12825443881","24","1"
"20100","36926","2.12","11938187038","18","1"
"20100","36927","2.08","19477208107","12","4"
"20200","36928","18.18","17719324187","24","4"
"20100","36929","1.8","14535087752","18","1"
"20640","36930","4.44","11434891364","1","2"
"20100","36931","1.6","14758744698","24","3"
"20100","36932","2.04","14878001310","18","2"
"20100","36933","1.99","11128764089","24","1"
"20100","36934","1.98","10515070278","24","1"
"20100","36935","1.99","16167762770","24","2"
"20100","36936","2.19","16177199097","24","1"
"20100","36937","2.21","10863461762","12","3"
"20600","36938","6.01","13856093688","18","1"
"20160","36939","11.7","10267201756","1","1"
"20100","36940","2.07","13473956123","12","1"
"20380","36941","7.85","16909646161","1","1"
"20100","36942","2.31","15996894556","18","3"
"20100","36943","1.82","16672524215","12","3"
"20160","36944","12.57","10032234222","12","3"
"20100","36945","2.2","16057880194","18","1"
"20100","36946","2.25","12258525384","12","3"
"20220","36947","24.69","17981061457","1","1"
"20640","36948","4.85","19118989020","24","2"
"20100","36949","2.13","19829881810","1","3"
"20160","36950","12.3","18103088147","12","1"
"20100","36951","2.01","18663065032","18","3"
"20100","36952","2.23","11082272753","24","2"
"20100","36953","1.95","11740552461","18","1"
"20100","36954","1.79","13639316156","1","1"
"20100","36955","1.79","18331165905","24","4"
"20600","36956","4.51","17417622738","18","1"
"20260","36957","56.41","19604846715","18","4"
"20100","36958","1.98","15650914766","24","1"
"20100","36959","2.18","12630487619","18","1"
"20600","36960","4.94","15118551725","1","1"
"20100","36961","2.13","19453347208","1","1"
"20100","36962","2.1","11526538992","18","4"
"20100","36963","1.94","11292964810","18","1"
"20100","36964","2.04","15941998483","18","2"
"20150","36965","6.64","10497061259","18","1"
"20100","36966","2","19416638482","24","1"
"20100","36967","2.04","19801738650","24","1"
"20100","36968","2.39","15670389880","12","4"
"20160","36969","10.88","14732038776","24","1"
"20190","36970","3.66","12941452020","1","1"
"20100","36971","2.01","14110489486","24","2"
"20100","36972","1.66","10745864050","1","4"
"20100","36973","2.05","11061408135","18","2"
"20100","36974","2.06","17686063594","1","1"
"20100","36975","2.06","10627419485","1","2"
"20100","36976","1.53","10910885903","1","1"
"20100","36977","2.16","14604932465","24","3"
"20100","36978","1.95","17174476980","18","1"
"20100","36979","1.91","16539149556","18","3"
"20100","36980","1.8","10211451649","12","3"
"20100","36981","2.43","15260430235","1","2"
"20100","36982","1.81","12820165297","24","3"
"20380","36983","8.12","14004381839","18","2"
"20640","36984","4.63","10788768428","12","2"
"20100","36985","1.96","19637418596","18","3"
"20100","36986","1.59","16654931378","1","1"
"20100","36987","2.16","12518715992","1","1"
"20100","36988","2.09","13504384987","24","3"
"20140","36989","8.54","13971863641","1","2"
"20600","36990","5.2","16450746555","12","1"
"20100","36991","1.67","19356455551","24","1"
"20100","36992","2.39","17990601088","1","2"
"20100","36993","2.11","10594128581","24","2"
"20100","36994","2.21","12043096581","12","1"
"20190","36995","3.58","18986843901","1","1"
"20100","36996","2.35","18337899906","24","2"
"20100","36997","1.99","16529010590","12","2"
"20100","36998","2.34","16812097093","1","3"
"20100","36999","1.77","16415998918","1","3"
"20640","37000","5.27","15015669536","12","1"
"20100","37001","1.95","12433774923","12","2"
"20100","37002","1.98","13399592700","18","1"
"20100","37003","1.92","11972506238","18","1"
"20100","37004","1.76","14494247841","18","1"
"20100","37005","1.89","10343252122","24","3"
"20100","37006","1.77","18328218321","24","1"
"20600","37007","5.42","10870530678","18","4"
"20100","37008","2.05","14533455328","24","1"
"20100","37009","2.01","10045891153","24","1"
"20220","37010","28.29","16766769469","1","3"
"20100","37011","2.04","10158009534","24","1"
"20640","37012","4.96","14160644195","24","4"
"20100","37013","1.67","10052383140","18","2"
"20190","37014","4.01","13296832688","12","1"
"20100","37015","2.21","18698190957","18","1"
"20150","37016","5.61","10926938785","24","2"
"20100","37017","1.88","12310744840","18","1"
"20800","37018","9.32","15281628011","12","2"
"20530","37019","17.76","12273388527","18","2"
"20800","37020","8.19","17542258676","1","1"
"20100","37021","2.17","12601455886","18","1"
"20100","37022","2.08","11312518806","18","1"
"20100","37023","2.21","15821731800","18","1"
"20100","37024","2.26","19679161054","24","2"
"20100","37025","2.18","14898802751","24","4"
"20640","37026","4.51","17572524019","18","1"
"20460","37027","7.6","11647369752","18","1"
"20100","37028","1.76","11503700534","18","2"
"20100","37029","2.01","10000014868","12","3"
"20100","37030","1.88","18010195537","24","1"
"20100","37031","2.3","12237441465","18","1"
"20150","37032","5.39","13111878482","1","3"
"20100","37033","1.75","10720679541","24","2"
"20600","37034","4.7","14953769085","24","1"
"20100","37035","2.11","11418444030","12","1"
"20100","37036","1.68","12729669482","24","1"
"20100","37037","1.81","10500617469","12","4"
"20100","37038","2.22","15005899620","12","1"
"20620","37039","14.54","11632304451","1","3"
"20200","37040","20.51","14069043809","1","1"
"20380","37041","7.65","10550528194","24","1"
"20100","37042","1.75","13662245884","24","1"
"20100","37043","2.28","10692819419","18","1"
"20620","37044","15.35","18254917398","1","1"
"20100","37045","1.72","19978270841","12","4"
"20100","37046","2.07","13116538722","1","1"
"20810","37047","11.26","16187000525","12","1"
"20100","37048","2.02","18799486375","24","4"
"20160","37049","12.39","14320633617","24","1"
"20100","37050","1.58","18455264820","12","3"
"20100","37051","2.01","15064923201","18","1"
"20100","37052","1.86","16267140016","12","1"
"20160","37053","11.38","10888997608","18","1"
"20100","37054","1.93","18013358212","24","2"
"20100","37055","2.53","16904538321","12","2"
"20100","37056","2.11","14648319766","18","1"
"20620","37057","15.29","13109709297","18","2"
"20100","37058","1.81","10159788187","18","1"
"20100","37059","1.78","18291248635","1","1"
"20100","37060","1.92","14825346919","1","2"
"20220","37061","29.95","10097696078","18","2"
"20100","37062","2.18","11225294563","18","2"
"20100","37063","2.24","17546752902","24","2"
"20100","37064","2.06","16885413776","12","4"
"20100","37065","1.9","12531702870","18","1"
"20100","37066","1.83","15293316797","1","3"
"20600","37067","4.93","17887911227","18","1"
"20180","37068","3.95","11386425150","12","1"
"20100","37069","2.14","17479910251","1","4"
"20100","37070","2.3","15009742695","18","3"
"20100","37071","1.86","19099310124","24","1"
"20420","37072","11.61","18888930479","24","2"
"20640","37073","5.2","10211980493","18","2"
"20670","37074","11.49","11769864762","1","1"
"20160","37075","11.06","17739708032","1","1"
"20100","37076","1.57","11142011965","18","1"
"20100","37077","2.07","19506898756","18","3"
"20100","37078","1.71","14834167162","24","1"
"20160","37079","12.37","15184939599","1","1"
"20800","37080","8.64","15681860954","24","1"
"20100","37081","1.9","15803813535","12","1"
"20100","37082","2.58","12770507281","12","2"
"20100","37083","1.95","14711301715","1","1"
"20100","37084","1.93","10378163596","12","4"
"20160","37085","12.95","10222887771","1","1"
"20640","37086","5.54","13928668598","24","1"
"20100","37087","2.25","14955681288","24","1"
"20100","37088","1.89","13154896335","1","3"
"20100","37089","2.03","15982477404","18","1"
"20100","37090","1.83","19198235402","1","1"
"20100","37091","1.91","19060340612","24","1"
"20100","37092","1.66","15006388121","12","3"
"20100","37093","2.22","14783163197","18","1"
"20100","37094","2.31","15664036541","1","1"
"20100","37095","2.03","15267457636","24","1"
"20100","37096","1.98","16813017426","18","2"
"20100","37097","2.17","14862266162","18","3"
"20100","37098","2.1","18674827776","18","1"
"20100","37099","2.02","15624191584","12","1"
"20380","37100","6.6","10504547064","12","3"
"20100","37101","2.16","13256134433","18","2"
"20730","37102","4.68","15984752294","18","1"
"20160","37103","12.22","10560742320","24","1"
"20100","37104","2.44","19458173725","12","2"
"20140","37105","7.79","19023351537","1","1"
"20100","37106","2.08","19510317455","18","1"
"20100","37107","2.05","16881153298","24","2"
"20100","37108","1.9","11154935977","24","1"
"20100","37109","1.89","19931339938","18","2"
"20100","37110","1.9","10723153189","18","1"
"20600","37111","4.67","12107133333","24","2"
"20100","37112","1.81","12234374430","1","1"
"20100","37113","2.5","15934446670","18","2"
"20190","37114","4.13","10201862541","18","1"
"20100","37115","2","13690947202","1","2"
"20100","37116","1.99","12568390670","1","1"
"20100","37117","1.76","19856263843","12","1"
"20100","37118","1.92","11278347723","1","4"
"20100","37119","1.88","13921129143","1","4"
"20100","37120","1.87","19626728108","18","2"
"20100","37121","1.88","17476997599","18","1"
